Spots Y
y / x [mm],-3.45,-3.3,-3.15,-3.0,-2.85,-2.7,-2.55,-2.4,-2.25,-2.1,-1.95,-1.8,-1.65,-1.5,-1.35,-1.2,-1.05,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.0,0.15,0.3,0.45,0.6,0.75,0.9,1.05,1.2,1.35,1.5,1.65,1.8,1.95,2.1,2.25,2.4,2.55,2.7,2.85,3.0,3.15,3.3,3.45,3.6
-2.55,1.48932945728302,1.2958018779754639,1.154021978378296,1.0189107656478882,0.8891603350639343,0.7732308506965637,0.6713494658470154,0.5750060677528381,0.4944852292537689,0.4283747971057892,0.36066457629203796,0.29070228338241577,0.24622245132923126,0.2114449292421341,0.1921861171722412,0.17554907500743866,0.1665365844964981,0.174920916557312,0.19947707653045654,0.22483205795288086,0.251962274312973,0.304460734128952,0.363051176071167,0.42701974511146545,0.49673494696617126,0.5649201273918152,0.6163960695266724,0.6568628549575806,0.6921672821044922,0.7132803201675415,0.7255976796150208,0.731134295463562,0.7302567362785339,0.726242184638977,0.7216584086418152,0.7129279375076294,0.7085699439048767,0.7040309309959412,0.6875739097595215,0.6815009117126465,0.6849992275238037,0.696966290473938,0.7162721753120422,0.7398826479911804,0.7929898500442505,0.8520005941390991,0.9307318329811096,0.0
-2.4,1.476478934288025,1.3136504888534546,1.1701074838638306,1.0415987968444824,0.924842357635498,0.8150951266288757,0.7105778455734253,0.6133838891983032,0.5284383893013,0.4587712287902832,0.38876721262931824,0.3228529393672943,0.27142417430877686,0.23639589548110962,0.2136993259191513,0.19058479368686676,0.1727655827999115,0.17012415826320648,0.19068673253059387,0.21488156914710999,0.2412310391664505,0.2858375906944275,0.3389705717563629,0.3995714783668518,0.4680650234222412,0.5253742337226868,0.5657451152801514,0.6034421920776367,0.6345365047454834,0.6520273685455322,0.6606011390686035,0.665416419506073,0.6640711426734924,0.6575919985771179,0.649685263633728,0.6416469812393188,0.6312820315361023,0.6222915053367615,0.6101735830307007,0.5982434749603271,0.6048014760017395,0.6166402101516724,0.6318458914756775,0.6611390113830566,0.7129544019699097,0.7719728946685791,0.8544500470161438,0.0
-2.25,1.4927500486373901,1.3258335590362549,1.1835641860961914,1.0608781576156616,0.9444342255592346,0.8411691784858704,0.7385058999061584,0.6460821032524109,0.5592098832130432,0.48511016368865967,0.41411125659942627,0.34767642617225647,0.2954447567462921,0.2544764578342438,0.22930213809013367,0.20444460213184357,0.180723175406456,0.17901362478733063,0.19070111215114594,0.20553986728191376,0.22863735258579254,0.26642894744873047,0.3126022517681122,0.3696407079696655,0.4358130693435669,0.48110729455947876,0.5207682251930237,0.5554846525192261,0.5831600427627563,0.5970617532730103,0.6050798296928406,0.6043479442596436,0.5949344635009766,0.5850982069969177,0.5764845013618469,0.5692666172981262,0.5521034002304077,0.5374293923377991,0.5274903774261475,0.5165152549743652,0.5258397459983826,0.5389042496681213,0.5512990951538086,0.5854679942131042,0.6393411755561829,0.7049465775489807,0.7964544296264648,0.0
-2.1,1.4865851402282715,1.3332713842391968,1.1971434354782104,1.0775758028030396,0.9655023813247681,0.8627914190292358,0.7629533410072327,0.6744769811630249,0.5865809917449951,0.5095246434211731,0.44065818190574646,0.37982818484306335,0.3213740289211273,0.2729125916957855,0.24804529547691345,0.21834619343280792,0.18985648453235626,0.17917047441005707,0.1831008940935135,0.19297146797180176,0.2148398458957672,0.24564290046691895,0.28469765186309814,0.33801525831222534,0.3961182236671448,0.43770551681518555,0.47650256752967834,0.5123751163482666,0.5354177951812744,0.5403981804847717,0.5417938232421875,0.5347712635993958,0.5197506546974182,0.5054317712783813,0.49448201060295105,0.49141237139701843,0.476018488407135,0.46049290895462036,0.4500480592250824,0.44872379302978516,0.4599478244781494,0.4718165397644043,0.48745256662368774,0.5339340567588806,0.5934275388717651,0.6657745242118835,0.7621555924415588,0.0
-1.95,1.4652799367904663,1.3303955793380737,1.2009724378585815,1.083587884902954,0.9771988987922668,0.8752593398094177,0.7809229493141174,0.6947587132453918,0.6068359017372131,0.5297790765762329,0.4620223045349121,0.402019202709198,0.3405070900917053,0.2934347689151764,0.2630876302719116,0.2257596254348755,0.19719298183918,0.18261437118053436,0.17854931950569153,0.1796318143606186,0.20117269456386566,0.22578775882720947,0.25046685338020325,0.2974511981010437,0.350279837846756,0.3913445472717285,0.4315483868122101,0.46312215924263,0.47402283549308777,0.47017887234687805,0.4693976044654846,0.4625611901283264,0.44487735629081726,0.4310053288936615,0.42522522807121277,0.42517438530921936,0.40775394439697266,0.3966851532459259,0.3902111351490021,0.3934873342514038,0.4023624658584595,0.4131212830543518,0.44054272770881653,0.49048861861228943,0.5471637845039368,0.6267107129096985,0.7336045503616333,0.0
-1.8,1.4554343223571777,1.3163793087005615,1.1886526346206665,1.0754650831222534,0.976092517375946,0.8803373575210571,0.7897670269012451,0.7060017585754395,0.6252100467681885,0.5490714907646179,0.48273491859436035,0.41989895701408386,0.36061832308769226,0.31461161375045776,0.27349913120269775,0.2306724190711975,0.20292861759662628,0.18698111176490784,0.17242121696472168,0.17022348940372467,0.19012588262557983,0.21198932826519012,0.22490176558494568,0.2639625370502472,0.31607934832572937,0.3548548221588135,0.39096301794052124,0.4101649224758148,0.4101429879665375,0.4054183065891266,0.40720680356025696,0.3962550163269043,0.3822268843650818,0.3724437654018402,0.3689863085746765,0.36204293370246887,0.33899468183517456,0.33355340361595154,0.33015212416648865,0.3326093554496765,0.34324416518211365,0.35917726159095764,0.3954339623451233,0.4525739848613739,0.5148979425430298,0.6054174900054932,0.7249211072921753,0.0
-1.65,1.4502997398376465,1.2965070009231567,1.167617678642273,1.06020188331604,0.9660698771476746,0.8762365579605103,0.7942668199539185,0.7148762941360474,0.6389881372451782,0.561457097530365,0.49486592411994934,0.42880600690841675,0.37225157022476196,0.32713791728019714,0.2822197377681732,0.23877280950546265,0.21006518602371216,0.18577304482460022,0.16317890584468842,0.15856711566448212,0.17023655772209167,0.18651586771011353,0.2011902779340744,0.2384878396987915,0.28721606731414795,0.3226778507232666,0.35153448581695557,0.3587610721588135,0.3540782928466797,0.35252830386161804,0.3519875705242157,0.33876025676727295,0.32859888672828674,0.3257622718811035,0.3212125599384308,0.3062283396720886,0.2874685525894165,0.2858010530471802,0.28296637535095215,0.28656017780303955,0.30311939120292664,0.3274255096912384,0.3663026988506317,0.43270957469940186,0.504981279373169,0.6106987595558167,0.7325305938720703,0.0
-1.5,1.4362857341766357,1.2875854969024658,1.1598469018936157,1.050452709197998,0.9535924792289734,0.8653258085250854,0.7855338454246521,0.7021968960762024,0.6344004273414612,0.5627789497375488,0.49718964099884033,0.4311476945877075,0.3771849274635315,0.32869666814804077,0.2833293676376343,0.24247443675994873,0.21070489287376404,0.18347540497779846,0.15835027396678925,0.14367210865020752,0.14577291905879974,0.158113494515419,0.17759327590465546,0.21178075671195984,0.2504315972328186,0.2753520607948303,0.29399141669273376,0.3014908730983734,0.2947104275226593,0.29613032937049866,0.2963579595088959,0.2916465997695923,0.28819262981414795,0.28104206919670105,0.2656317353248596,0.2508908808231354,0.2371312379837036,0.23223349452018738,0.23276574909687042,0.24730397760868073,0.267778605222702,0.2990880012512207,0.3480203449726105,0.4175821840763092,0.503193736076355,0.6177051067352295,0.7450836300849915,0.0
-1.35,1.415820598602295,1.2737159729003906,1.1436957120895386,1.0291469097137451,0.9393035173416138,0.8571654558181763,0.7748779654502869,0.6938958168029785,0.6284885406494141,0.5599392056465149,0.49883395433425903,0.4363313317298889,0.3846810460090637,0.33528459072113037,0.29029959440231323,0.2570987641811371,0.21675366163253784,0.18025663495063782,0.1526372730731964,0.13151821494102478,0.12614619731903076,0.13286539912223816,0.1518983244895935,0.18315894901752472,0.21324919164180756,0.22963611781597137,0.24402186274528503,0.25153273344039917,0.24411910772323608,0.25287047028541565,0.2579159140586853,0.25004661083221436,0.24103501439094543,0.22566629946231842,0.20652613043785095,0.19779641926288605,0.18508069217205048,0.18103089928627014,0.18981298804283142,0.2126631736755371,0.24000853300094604,0.2836998701095581,0.34904924035072327,0.4293020963668823,0.5284985899925232,0.6431710124015808,0.7828637957572937,0.0
