nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.023600000000000065e+01,2.027799999999999869e+01,2.032300000000000040e+01,2.037199999999999989e+01,2.042699999999999960e+01,2.048799999999999955e+01,2.055900000000000105e+01,2.062800000000000011e+01,2.070200000000000173e+01,2.079299999999999926e+01,2.090700000000000003e+01,2.104200000000000159e+01,2.121600000000000108e+01,2.142200000000000060e+01,2.168900000000000006e+01,2.201500000000000057e+01,2.238500000000000156e+01,2.284199999999999875e+01,2.336700000000000088e+01,2.400600000000000023e+01,2.474500000000000099e+01,2.572700000000000031e+01,2.694800000000000040e+01,2.848300000000000054e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.864300000000000068e+01,1.867699999999999960e+01,1.871600000000000108e+01,1.875499999999999901e+01,1.879899999999999949e+01,1.885600000000000165e+01,1.891499999999999915e+01,1.897800000000000153e+01,1.904799999999999827e+01,1.913500000000000156e+01,1.924399999999999977e+01,1.936299999999999955e+01,1.951399999999999935e+01,1.969200000000000017e+01,1.992000000000000171e+01,2.018900000000000006e+01,2.051899999999999835e+01,2.093599999999999994e+01,2.141900000000000048e+01,2.202899999999999991e+01,2.273400000000000176e+01,2.357900000000000063e+01,2.467599999999999838e+01,2.602100000000000080e+01,2.786700000000000088e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.703999999999999915e+01,1.707000000000000028e+01,1.710300000000000153e+01,1.713599999999999923e+01,1.716799999999999926e+01,1.721600000000000108e+01,1.726899999999999835e+01,1.732700000000000173e+01,1.738800000000000168e+01,1.747100000000000009e+01,1.757700000000000173e+01,1.768499999999999872e+01,1.782400000000000162e+01,1.798799999999999955e+01,1.818199999999999861e+01,1.841600000000000037e+01,1.870400000000000063e+01,1.905600000000000094e+01,1.949099999999999966e+01,2.002899999999999991e+01,2.067999999999999972e+01,2.148199999999999932e+01,2.248400000000000176e+01,2.370499999999999829e+01,2.528000000000000114e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.543599999999999994e+01,1.546100000000000030e+01,1.549000000000000021e+01,1.551299999999999990e+01,1.554100000000000037e+01,1.557900000000000063e+01,1.562299999999999933e+01,1.567500000000000071e+01,1.573000000000000043e+01,1.580300000000000082e+01,1.589499999999999957e+01,1.599699999999999989e+01,1.612699999999999889e+01,1.628800000000000026e+01,1.646600000000000108e+01,1.669099999999999895e+01,1.695499999999999829e+01,1.725700000000000145e+01,1.764799999999999969e+01,1.809799999999999898e+01,1.867299999999999827e+01,1.939099999999999824e+01,2.034600000000000009e+01,2.147299999999999898e+01,2.289600000000000080e+01,2.485099999999999909e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.382300000000000040e+01,1.384399999999999942e+01,1.386999999999999922e+01,1.388700000000000045e+01,1.391300000000000026e+01,1.394400000000000084e+01,1.397799999999999976e+01,1.401999999999999957e+01,1.407099999999999973e+01,1.413499999999999979e+01,1.421499999999999986e+01,1.431700000000000017e+01,1.443800000000000061e+01,1.457900000000000063e+01,1.476200000000000045e+01,1.497700000000000031e+01,1.521700000000000053e+01,1.550500000000000078e+01,1.586200000000000010e+01,1.626200000000000045e+01,1.676399999999999935e+01,1.741499999999999915e+01,1.827799999999999869e+01,1.932900000000000063e+01,2.065700000000000003e+01,2.226599999999999824e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.220199999999999996e+01,1.222000000000000064e+01,1.223600000000000065e+01,1.225000000000000000e+01,1.227200000000000024e+01,1.229899999999999949e+01,1.232399999999999984e+01,1.235800000000000054e+01,1.240300000000000047e+01,1.246000000000000085e+01,1.252899999999999991e+01,1.262100000000000044e+01,1.273199999999999932e+01,1.286400000000000077e+01,1.303999999999999915e+01,1.325099999999999945e+01,1.348199999999999932e+01,1.375600000000000023e+01,1.410200000000000031e+01,1.450699999999999967e+01,1.495299999999999940e+01,1.547199999999999953e+01,1.621600000000000108e+01,1.726000000000000156e+01,1.852499999999999858e+01,1.990500000000000114e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.056099999999999994e+01,1.057499999999999929e+01,1.059200000000000053e+01,1.060599999999999987e+01,1.062299999999999933e+01,1.064700000000000024e+01,1.066499999999999915e+01,1.068999999999999950e+01,1.073000000000000043e+01,1.077399999999999913e+01,1.084200000000000053e+01,1.092300000000000004e+01,1.102299999999999969e+01,1.114400000000000013e+01,1.130100000000000016e+01,1.149099999999999966e+01,1.171499999999999986e+01,1.197899999999999920e+01,1.229700000000000060e+01,1.268699999999999939e+01,1.314499999999999957e+01,1.366000000000000014e+01,1.432699999999999996e+01,1.525099999999999945e+01,1.640899999999999892e+01,1.768299999999999983e+01,1.942200000000000060e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.910999999999999588e+00,8.923999999999999488e+00,8.933999999999999275e+00,8.945999999999999730e+00,8.960000000000000853e+00,8.981999999999999318e+00,8.996999999999999886e+00,9.021000000000000796e+00,9.057000000000000384e+00,9.092999999999999972e+00,9.147999999999999687e+00,9.226000000000000867e+00,9.320000000000000284e+00,9.426000000000000156e+00,9.569000000000000838e+00,9.743000000000000327e+00,9.954000000000000625e+00,1.021100000000000030e+01,1.050500000000000078e+01,1.087100000000000044e+01,1.130899999999999928e+01,1.183300000000000018e+01,1.249300000000000033e+01,1.328800000000000026e+01,1.436200000000000010e+01,1.556700000000000017e+01,1.705499999999999972e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
